Season,TeamName,KeyField,CONF,SEED,WL%,EFGPct-OFF,TOPct,ORPct,FTRate,EFGPct-DEF,TOPct,ORPct,FTRate,Off_1-POINTDIST,Off_2,Off_3,Def_1,Def_2,Def_3,FG2Pct-MISC,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate,DFP,AdjTempo,Tempo-SUMM,OE,AdjOE,DE,AdjDE,AdjEM,TARGET16
2015,Portland St.,2015Portland St.,9,0,1.071428571,52.6878,17.5125,32.1788,31.4119,52.6878,17.5125,32.1788,31.4119,22.0997,50.1837,27.7165,17.9526,52.2441,29.8033,45.4805,37.2881,74.2504,10.2713,50.1938,38.4766,73.4021,8.373,30.9915,33.1606,51.9878,56.3636,0.0876,0.0826,1.3,73.59,74.41,112.55,110.48,113.66,115.61,-5.13,#N/A
2015,Prairie View A&M,2015Prairie View A&M,30,#N/A,#N/A,48.4448,24.3093,40.1453,51.1737,48.4448,24.3093,40.1453,51.1737,17.3731,58.5934,24.0335,26.0305,53.405,20.5645,46.6617,33.0769,64.5329,8.5714,50.084,29.7665,66.6284,9.7923,27.8373,30.1643,42.8215,50.6008,0.1256,0.095,10.4,62.35,62.89,92.35,91.69,95.85,96.88,-5.2,#N/A
2015,Presbyterian,2015Presbyterian,10,#N/A,#N/A,53.9297,15.9402,33.5813,28.6901,53.9297,15.9402,33.5813,28.6901,18.1873,61.4646,20.3481,15.3885,44.9123,39.6992,48.8084,31.6527,64.7436,8.465,50.5643,38.8807,68.3742,8.2936,25.3912,43.3866,45.76,60.1124,0.0771,0.1103,-11.2,68.05,68.21,110.23,105.63,111.49,110.9,-5.27,#N/A
2015,Princeton,2015Princeton,15,0,1.142857143,49.6311,18.504,26.3607,41.784,49.6311,18.504,26.3607,41.784,23.1472,40.9137,35.9391,23.0769,51.3514,25.5717,52.9566,37.2828,70.9176,8.3095,47.1824,36.9369,71.2681,13.5348,45.4089,29.7787,57.277,47.4164,0.0851,0.0904,19,67.1,67.18,100.07,100.92,107.26,106.42,-5.5,#N/A
2015,Providence,2015Providence,8,6,1.833333333,48.1707,19.655,29.0435,39.3016,48.1707,19.655,29.0435,39.3016,22.9114,55.443,21.6456,21.9578,48.6753,29.3669,48.9203,31.3187,70.7031,13.4783,47.1304,33.3333,68.9704,7.9672,28.9042,36.2528,57.2464,54.0789,0.1076,0.0867,5.3,66.15,66.47,101.82,100.68,104.27,106.21,-5.53,#N/A
2015,Purdue,2015Purdue,6,9,1.615384615,45.4497,17.6448,30.921,38.3833,45.4497,17.6448,30.921,38.3833,22.0818,53.2659,24.6523,22.6424,50.0228,27.3349,50.8447,32.6633,68.3181,13.6364,42.2958,35.0877,69.3166,8.8496,32.4457,30.5139,61.0641,51.0013,0.0829,0.1057,9,66.33,66.46,102.67,99.77,105.98,105.34,-5.57,#N/A
2015,Quinnipiac,2015Quinnipiac,16,0,1,45.1875,13.9956,26.4582,33.408,45.1875,13.9956,26.4582,33.408,23.7572,52.5813,23.6616,20.2863,51.1352,28.5785,43.1034,30.7263,77.2939,13.9854,41.8755,35.0909,68.8442,7.837,29.6194,30.7778,58.1818,51.1955,0.0524,0.0969,8.4,65.01,65.37,102.67,102.15,104.83,107.79,-5.64,#N/A
2015,Radford,2015Radford,10,0,1.833333333,48.4456,18.7899,32.7491,36.2694,48.4456,18.7899,32.7491,36.2694,19.5682,54.6624,25.7694,20.8373,55.5974,23.5654,50.5093,32.5784,68.599,10.9135,47.7769,33.4,70.3175,9.4228,32.7626,28.7853,49.4885,45.5145,0.1029,0.1005,12.3,63.73,63.75,103.1,102.05,105.23,107.92,-5.86,#N/A
2015,Rhode Island,2015Rhode Island,1,0,2.3,43.9338,21.7987,29.2115,45.9559,43.9338,21.7987,29.2115,45.9559,24.0879,56.1272,19.7848,25.7764,55.9006,18.323,50.0835,30.5195,65.6051,14.9291,45.0375,27.2517,66.4,10.9349,27.8313,26.5319,55.6005,48.7842,0.0958,0.101,18.9,68.37,68.73,102.89,100.31,105.03,106.44,-6.13,#N/A
2015,Rice,2015Rice,13,0,0.6,49.902,19.6421,32.2449,40.1045,49.902,19.6421,32.2449,40.1045,19.5513,37.5,42.9487,20.911,52.6915,26.3975,47.6255,37.274,74.5418,6.1657,49.0366,34.4828,65.798,13.4328,49.3819,32.2012,58.4814,58.0265,0.0942,0.1049,5,68.9,68.94,102.98,101.22,104.78,107.38,-6.16,#N/A
2015,Richmond,2015Richmond,1,0,1.5,46.0206,21.1,33.3616,33.4597,46.0206,21.1,33.3616,33.4597,17.8988,52.1401,29.9611,20.6349,56.3959,22.9692,52.8484,33.9706,69,8.8055,46.2481,30.3142,71.521,9.0272,37.3421,29.2907,56.235,42.5781,0.1093,0.0736,15.7,64.33,63.6,105.97,104.27,110.04,110.53,-6.26,#N/A
2015,Rider,2015Rider,16,0,1.75,47.5175,21.6297,29.5723,37.7336,47.5175,21.6297,29.5723,37.7336,17.882,54.2499,27.8681,22.6343,46.6952,30.6705,49.0344,33.389,60.3448,8.2543,46.5844,32.6748,73.6842,7.8925,33.4637,38.4346,51.0204,56.7989,0.1086,0.1003,2,62.09,61.78,100.28,100.97,110.93,107.3,-6.33,#N/A
2015,Robert Morris,2015Robert Morris,21,16,1.333333333,49.3302,21.7657,35.9388,37.6095,49.3302,21.7657,35.9388,37.6095,20.0911,52.4441,27.4648,20.1085,49.7288,30.1627,47.4157,37.4576,70.9064,8.1037,48.2982,34.0877,66.0274,9.0637,30.6494,36.4245,50.1171,62.2461,0.1275,0.0952,-4.2,60.9,60.52,99.52,97.6,100.1,104.04,-6.44,#N/A
2015,Rutgers,2015Rutgers,6,0,0.454545455,49.7746,18.1488,31.3743,32,49.7746,18.1488,31.3743,32,19.5996,56.3751,24.0253,17.814,50.7907,31.3953,43.2848,29.5146,65.2632,10.6594,49.3225,33.6826,67.4296,8.4951,29.4118,37.6338,49.9272,56.4202,0.0857,0.0987,-1.8,63.99,63.18,100.92,99.2,104.72,105.66,-6.46,#N/A
2015,Sacramento St.,2015Sacramento St.,9,0,1.75,53.8063,19.6285,33.2985,32.2777,53.8063,19.6285,33.2985,32.2777,19.5762,53.6158,26.8079,17.6224,53.1469,29.2308,50.8741,40.8421,73.913,6.9098,54.7025,34.8333,71.3208,9.8776,29.3391,36.5408,55.1546,59.0501,0.1086,0.0841,-2.3,63.9,64.33,97.37,96.71,105.42,103.23,-6.51,#N/A
2015,Sacred Heart,2015Sacred Heart,21,0,0.882352941,49.1747,18.4025,32.6825,33.5996,49.1747,18.4025,32.6825,33.5996,18.883,59.3085,21.8085,19.6607,50.9787,29.3606,50.263,32.0312,64.4478,8.869,47.681,34.6687,71.6323,8.3396,27.7808,34.558,53.0612,49.0752,0.0906,0.1084,4.7,62.58,61.98,99.01,96.27,100.14,102.92,-6.65,#N/A
2015,Saint Joseph's,2015Saint Joseph's,1,0,0.722222222,48.2667,18.9831,30.4469,31.3161,48.2667,18.9831,30.4469,31.3161,19.2992,54.4979,26.2029,17.8089,52.3262,29.8649,45.5022,29.8748,61.5,11.9469,46.2832,34.7902,66.7917,9.1703,32.8052,33.6075,57.2674,57.3407,0.1016,0.0947,1.4,66.06,66.5,96.39,96.42,102.93,103.07,-6.66,#N/A
2015,Saint Louis,2015Saint Louis,1,0,0.523809524,51.5746,20.8896,32.1063,44.5373,51.5746,20.8896,32.1063,44.5373,22.6528,50.3275,27.0197,22.6133,50.6268,26.7599,45.2404,32.0388,65.2516,6.7437,50.578,35.7143,67.6768,13.3464,33.5724,33.2905,59.5847,57.6056,0.081,0.1067,6.4,64.45,64.74,104.77,102.02,107.98,108.74,-6.72,#N/A
2015,Saint Mary's,2015Saint Mary's,32,0,2.1,48.0025,15.3883,24.6766,33.2085,48.0025,15.3883,24.6766,33.2085,19.1376,50.1938,30.6686,19.7705,53.3125,26.9171,50.5859,37.0826,72.6103,6.2847,47.2274,33.0769,71.2406,8.8867,35.7188,32.4594,61.454,55.7833,0.0801,0.0959,6.1,66.82,67.22,102.82,101.97,106.96,108.85,-6.88,#N/A
2015,Saint Peter's,2015Saint Peter's,16,0,0.888888889,45.1935,20.9262,30.5147,45.8283,45.1935,20.9262,30.5147,45.8283,23.6425,48.5344,27.8232,27.002,45.6055,27.3926,44.6113,34.2806,66.0403,9.5825,44.3074,31.1667,72.9551,10.159,33.2153,36.2757,49.2837,51.9878,0.1006,0.0954,8.3,66.53,66.42,97.89,95.73,102.11,102.63,-6.91,#N/A
2015,Sam Houston St.,2015Sam Houston St.,28,0,2.888888889,45.116,20.4039,27.3136,41.1477,45.116,20.4039,27.3136,41.1477,25.696,43.9069,30.3971,22.6987,54.0795,23.2218,47.296,32.0809,71.1757,11.1111,43.8507,32.244,64.3917,10.3245,40.4915,28.022,58.606,56.6917,0.0898,0.0907,12,68.17,68.19,98.27,96.28,103.45,103.53,-7.25,#N/A
2015,Samford,2015Samford,26,0,0.684210526,53.2722,21.0859,34.1293,45.3823,53.2722,21.0859,34.1293,45.3823,20.688,52.3091,27.0028,22.2668,51.2271,26.506,49.2021,33.9858,68.4867,8.3481,50.9769,38.8998,67.2507,11.6135,33.2544,31.1315,53.4853,58.4197,0.109,0.0975,5.8,61.42,61.67,96.94,97.05,103.8,104.31,-7.26,#N/A
2015,San Diego,2015San Diego,32,0,0.9375,47.8836,21.314,31.5897,41.9973,47.8836,21.314,31.5897,41.9973,21.6021,49.0956,29.3023,23.3051,54.4492,22.2458,46.0271,34.4891,68.9769,10.3008,46.8551,33.7349,69.2913,10.4651,34.6835,27.4471,56.1747,52.1407,0.1008,0.0836,13.2,69.49,69.52,95.98,94.6,98.29,101.98,-7.37,#N/A
2015,San Diego St.,2015San Diego St.,20,8,3,43.4517,21.0744,29.6751,25.7492,43.4517,21.0744,29.6751,25.7492,19.6843,54.9675,25.3482,17.099,54.9497,27.9513,45.9271,32.0423,63.0015,14.0294,42.3328,30.5556,69.6121,10.6284,30.587,31.9645,46.6408,45.8993,0.1079,0.0888,9.4,64.04,64.17,113.01,108.36,114.19,115.76,-7.4,#N/A
2015,San Francisco,2015San Francisco,32,0,0.777777778,49.2308,18.8896,30.7621,38.6982,49.2308,18.8896,30.7621,38.6982,20.3852,52.1372,27.4777,21.5464,47.3362,31.1174,50.7313,33.737,63.2653,7.1028,46.9159,35.4839,69.8777,8.3181,34.5694,36.6864,56.8,53.1856,0.0879,0.0791,3.9,69.55,69.14,102.32,98.1,104.44,105.58,-7.49,#N/A
2015,San Jose St.,2015San Jose St.,20,#N/A,#N/A,54.0028,17.7659,31.7919,42.9262,54.0028,17.7659,31.7919,42.9262,18.9667,43.0999,37.9334,20.9197,50.1263,28.954,38.7057,29.3839,66.1137,7.21,51.8286,38.8211,66.5595,10.3785,43.595,33.9545,52.2863,61.2809,0.076,0.1089,2.6,62.04,60.99,90.8,91.53,100.43,99.08,-7.55,#N/A
2015,Santa Clara,2015Santa Clara,32,0,0.777777778,51.7264,19.0578,34.0909,43.1607,51.7264,19.0578,34.0909,43.1607,19.3085,47.6596,33.0319,22.6799,48.4367,28.8834,45.9959,34.5576,74.2331,5.5444,49.1935,37.7432,70.3077,11.3963,38.0801,34.1301,52.5191,59.6774,0.091,0.0834,1.6,61.7,60.74,95.2,96.72,105.82,104.27,-7.55,#N/A
2015,Savannah St.,2015Savannah St.,18,#N/A,#N/A,52.9518,24.7999,33.7237,50.468,52.9518,24.7999,33.7237,50.468,18.0074,63.9851,18.0074,24.9873,52.2183,22.7945,46.202,25.1948,56.5049,6.9909,51.8744,37.0647,69.9001,14.0304,25.5984,28.9417,43.4853,52.6475,0.1324,0.1413,14.7,73.45,73.4,102.99,100.67,105.93,108.24,-7.58,#N/A
2015,Seattle,2015Seattle,31,0,1.125,47.0449,17.332,28.4507,33.5106,47.0449,17.332,28.4507,33.5106,19.2171,48.2969,32.486,20.5589,45.6088,33.8323,47.4525,37.766,66.3158,4.6397,45.1135,33.2842,72.6631,8.991,36.0383,40.13,63.2267,63.5432,0.0864,0.1206,-6.1,63.82,63.64,98.5,98.28,106.68,106,-7.72,#N/A
2015,Seton Hall,2015Seton Hall,8,0,1.066666667,47.7403,17.9823,33.1507,38.0435,47.7403,17.9823,33.1507,38.0435,20.5757,49.2685,30.1557,20.7879,55.4343,23.7779,45.9507,34.9754,65.6627,10.6633,49.0344,29.982,65.8647,10.2113,34.8997,31.865,52.2449,54.727,0.0897,0.1003,4.2,66.67,66.96,104.68,100.87,109.31,108.6,-7.74,#N/A
2015,Siena,2015Siena,16,0,0.55,51.3538,21.1835,37.1371,50.9538,51.3538,21.1835,37.1371,50.9538,23.8447,55.0832,21.0721,27.0861,46.5706,26.3434,46.6354,33.1878,70.9766,10.3835,49.8597,36.1511,74.8792,10.4069,26.3825,34.2154,54.9465,50.8174,0.1119,0.0961,7.8,63.99,64.09,93.46,91.8,96.75,99.68,-7.88,#N/A
2015,SIU Edwardsville,2015SIU Edwardsville,22,0,0.75,49.2642,19.8282,31.8694,37.0007,49.2642,19.8282,31.8694,37.0007,20.3998,48.9124,30.6878,20.6546,50.5643,28.781,45.2666,36.9427,66.7308,10.9833,46.8619,36.0934,69.3182,10.1197,33.8849,33.0063,50.678,58.7379,0.0893,0.0916,2.7,65.85,65.76,99.17,99.55,108.17,107.51,-7.95,#N/A
2015,SMU,2015SMU,4,6,3.857142857,45.6857,20.2813,29.1702,31.2,45.6857,20.2813,29.1702,31.2,22.807,58.5088,18.6842,18.8737,41.4003,39.726,51.3472,36.3171,70.1754,13.9853,42.9022,32.6658,68.1319,8.9299,23.1361,45.6571,63.0408,61.2855,0.1093,0.1026,-8.7,70.22,70.37,92.73,94.18,101.23,102.21,-8.03,#N/A
2015,South Alabama,2015South Alabama,25,0,0.571428571,49.0263,15.1519,33.1022,34.0526,49.0263,15.1519,33.1022,34.0526,23.6209,48.9392,27.4399,19.6983,55.3448,24.9569,47.0109,32.8814,70.6629,8.6078,48.0539,34.2199,70.6337,9.058,34.8288,29.6842,46.0028,48.2635,0.0655,0.0948,7.4,68.21,68.75,99.93,99.56,104.79,107.78,-8.23,#N/A
2015,South Carolina,2015South Carolina,27,0,1.0625,44.7593,20.9673,31.5207,44.4851,44.7593,20.9673,31.5207,44.4851,23.3559,50.9671,25.677,26.329,45.2357,28.4353,45.2361,30.102,73.8532,11.866,43.1579,31.7114,71.9178,11.6738,33.5425,36.3193,59.0909,51.4062,0.0945,0.0902,7.5,66.63,66.93,104.08,103.57,109.95,111.85,-8.28,#N/A
2015,South Carolina St.,2015South Carolina St.,18,#N/A,#N/A,51.0161,20.1078,33.2373,36.4017,51.0161,20.1078,33.2373,36.4017,18.8511,52.5376,28.6113,18.7143,52.8571,28.4286,41.0995,30.0527,60.1423,8.8208,51.532,33.3893,64.532,11.6056,33.1778,35.6246,50.3115,53.0504,0.0901,0.0911,3,64.69,64.35,106.07,104.3,107.22,112.61,-8.31,#N/A
2015,South Dakota,2015South Dakota,29,0,1.0625,50.9977,17.4573,27.0189,35.5634,50.9977,17.4573,27.0189,35.5634,20.7106,51.7999,27.4895,20.3848,51.5804,28.0348,44.2139,35.7664,72.9819,6.5336,51.0889,33.887,73.4323,8.7789,30.4275,35.3286,47.3333,52.5424,0.0834,0.0782,6.1,68.36,69.22,101.64,95.83,96.07,104.15,-8.32,#N/A
2015,South Dakota St.,2015South Dakota St.,29,0,2.181818182,47.2098,18.0856,28.1726,41.183,47.2098,18.0856,28.1726,41.183,21.7627,44.7786,33.4586,22.3853,50.6422,26.9725,48.5507,38.1429,71.5659,9.617,44.9878,34.6903,66.1247,9.058,38.8027,31.529,49.4396,50,0.0789,0.0934,12.4,67.6,67.11,96.49,97.17,104.38,105.52,-8.35,#N/A
2015,South Florida,2015South Florida,4,0,0.391304348,49.0741,18.7932,34.8107,42.5329,49.0741,18.7932,34.8107,42.5329,17.0449,61.7414,21.2137,22.7914,46.8985,30.3102,47.7162,30.8756,61.6412,13.3758,45.4049,37.3913,68.118,10.1142,26.1446,34.3489,47.9833,56.0224,0.0882,0.1017,2.2,63.89,64.25,100.91,97.82,106.66,106.18,-8.35,#N/A
2015,Southeast Missouri St.,2015Southeast Missouri St.,22,0,0.764705882,50.2321,19.254,31.579,41.8435,50.2321,19.254,31.579,41.8435,19.8217,52.6481,27.5302,22.2678,48.6403,29.0918,48.0843,33.6538,66.3158,11.8908,46.1988,39.2116,68.7797,6.9923,33.2481,31.9629,49.7784,50.0754,0.1027,0.0877,9.9,61.2,61.23,99.96,98.71,105.55,107.13,-8.43,#N/A
2015,Southeastern Louisiana,2015Southeastern Louisiana,28,#N/A,#N/A,50.4199,19.3546,32.1987,33.9306,50.4199,19.3546,32.1987,33.9306,17.4308,56.9245,25.6447,19.6341,49.4422,30.9237,52.9778,31.1847,66.1232,9.5614,48.5965,35.7585,72.6073,10.8444,33.7846,36.1702,48.6452,52.2293,0.0865,0.0968,2.9,65.3,65.62,97.12,98.53,107.58,106.95,-8.43,#N/A
2015,Southern,2015Southern,30,0,1.058823529,43.9839,20.5562,34.7199,45.5959,43.9839,20.5562,34.7199,45.5959,22.2889,57.1714,20.5397,25.6809,50.6809,23.6381,44.8627,30.5804,63.8968,10.6454,43.6714,29.7794,66.6667,9.2549,26.0012,31.3184,44.0056,45.388,0.1021,0.0941,13,65.23,65.43,94.01,93.95,100.47,102.5,-8.55,#N/A
2015,Southern Illinois,2015Southern Illinois,19,0,0.571428571,51.4037,21.2877,26.2295,40.8423,51.4037,21.2877,26.2295,40.8423,23.7844,54.6512,21.5645,22.4798,46.6734,30.8468,44.2637,33.2518,69.5518,7.076,48.179,38.1308,72.9951,8.6473,25.9353,35.762,40.8882,58.1709,0.1072,0.0965,6.3,64.32,63.46,93.65,95.66,104.9,104.22,-8.55,#N/A
2015,Southern Miss,2015Southern Miss,13,#N/A,#N/A,53.5216,20.0813,34.1578,31.9386,53.5216,20.0813,34.1578,31.9386,17.7987,50.3145,31.8868,17.4287,48.198,34.3733,48.7805,32.7519,62.0614,6.6429,53.1435,36.0406,70.7424,11.3415,38.6228,41.2134,56.7663,58.2451,0.0951,0.1104,-5.7,62.89,62.73,97.67,100.78,112.72,109.35,-8.57,#N/A
2015,Southern Utah,2015Southern Utah,9,#N/A,#N/A,51.4812,15.7117,29.2503,50.5596,51.4812,15.7117,29.2503,50.5596,19.802,47.8374,32.3606,25.5593,49.881,24.5597,48.3667,39.6552,66.6667,9.8392,49.5743,37.2294,69.9219,8.5353,35.4861,30.4147,49.8498,50.2874,0.0705,0.095,15.8,67.57,67.75,103.62,103.68,112.37,112.58,-8.9,#N/A
2015,St. Bonaventure,2015St. Bonaventure,1,0,1.384615385,48.39,19.7175,28.9935,33.9296,48.39,19.7175,28.9935,33.9296,22.1103,55.1559,22.7338,19.0524,49.6758,31.2718,47.1311,31.4115,70.5972,13.5455,45.2727,36.2218,67.1353,9.1803,29.1933,34.4067,52.251,57.4257,0.1013,0.0905,2.9,66.32,67.49,100.87,97.86,107.3,106.89,-9.03,#N/A
2015,St. Francis NY,2015St. Francis NY,21,0,1.916666667,47.3906,20.2518,28.8225,40.1796,47.3906,20.2518,28.8225,40.1796,23.067,53.3505,23.5825,22.8767,53.4247,23.6986,47.5134,29.1401,67.803,12.6718,44.6565,36.6525,69.9721,7.9572,32.4548,26.4871,51.1194,47.6253,0.099,0.0964,17.3,59.48,58.79,98.94,103.06,113.26,112.1,-9.04,#N/A
2015,St. Francis PA,2015St. Francis PA,21,0,1,49.4833,20.5835,31.4371,30.0912,49.4833,20.5835,31.4371,30.0912,18.8361,48.0858,33.0781,17.8193,53.7102,28.4705,50.3205,33.1288,67.2131,7.1429,50,32.358,71.3131,9.8291,41.0579,35.3191,51.9651,48.8889,0.1039,0.0918,6.3,61.59,61.16,99.59,96.77,106.32,105.83,-9.06,#N/A
2015,St. John's,2015St. John's,8,9,1.75,46.3718,19.4964,35.356,33.3157,46.3718,19.4964,35.356,33.3157,19.9644,54.4242,25.6114,18.8976,50.6716,30.4308,48.227,34.5324,68.9708,16.9269,44.9466,32.6379,64.8649,8.4318,30.4658,35.5403,48.3831,56.5274,0.1104,0.0762,-1.2,64.1,63.96,94.52,97,106.44,106.07,-9.06,#N/A
2015,Stanford,2015Stanford,23,0,1.846153846,48.3879,17.2054,27.7992,36.4924,48.3879,17.2054,27.7992,36.4924,22.9447,49.4768,27.5785,20.4737,49.7792,29.7471,46.0362,37.7301,72.5768,7.354,44.7008,37.4242,68.2731,8.4145,31.1962,32.2423,47.9075,51.7878,0.0828,0.0714,8.5,65.43,65.97,94.24,91.86,96.59,101.02,-9.16,#N/A
2015,Stephen F. Austin,2015Stephen F. Austin,28,12,5.8,48.9529,24.442,29.6221,49.1492,48.9529,24.442,29.6221,49.1492,21.6618,49.4419,28.8962,25.9406,52.6733,21.3861,55.4217,37.3397,73.3894,9.2643,48.3197,33.7237,69.7736,10.1946,36.6412,27.945,64.7413,47.929,0.1065,0.0856,20.4,61.35,61.72,94.66,93.92,103.71,103.26,-9.33,#N/A
2015,Stetson,2015Stetson,5,#N/A,#N/A,51.57,16.4027,35.0598,31.5217,51.57,16.4027,35.0598,31.5217,18.8877,54.185,26.9273,18.0029,48.5838,33.4133,48.3301,31.7739,65.7088,8.8264,49.0786,37.12,71.8391,9.2338,33.5075,37.7415,49.9237,52.5745,0.0629,0.0914,-1.9,63.81,64.02,92.31,91.79,101.89,101.26,-9.47,#N/A
2015,Stony Brook,2015Stony Brook,3,0,1.916666667,45.9885,17.7418,25.3758,32.2063,45.9885,17.7418,25.3758,32.2063,18.9582,56.4054,24.6363,19.7099,48.6243,31.6658,45.0525,32.1101,66.4474,11.6814,43.0088,34.3089,70.1068,8.021,29.0048,35.2436,49.0979,56.3845,0.0804,0.0999,3.9,64.87,64.74,97.85,99.03,109.53,108.63,-9.6,#N/A
2015,Syracuse,2015Syracuse,2,0,1.384615385,46.3789,21.112,31.295,29.9536,46.3789,21.112,31.295,29.9536,19.7996,58.0153,22.1851,18.5242,50.4835,30.9924,48.254,29.9807,65.9777,14.537,45.9259,31.4241,70.4062,8.0159,29.094,37.4276,61.599,65.9514,0.124,0.0949,-6.9,64.18,64.02,99.95,100.58,109.46,110.18,-9.6,#N/A
2015,TCU,2015TCU,7,0,1.2,44.1452,20.042,33.4199,48.0094,44.1452,20.042,33.4199,48.0094,22.988,57.0031,20.0089,26.725,52.8669,20.4082,47.4815,32.6797,61.4744,13.6434,42.1705,33.4928,67.0732,10.8148,25.3731,24.4731,54.9937,50.4386,0.0963,0.0879,16.4,63.33,63.21,95.88,95.26,100.86,104.88,-9.62,#N/A
2015,Temple,2015Temple,4,0,2.363636364,44.5098,18.818,29.216,33.4804,44.5098,18.818,29.216,33.4804,21.9622,49.0969,28.9409,19.7525,52.4083,27.8392,43.4277,30.4404,69.9346,12.035,43.2531,31.3901,65.4466,10.8206,35.9237,32.7941,54.8619,52.3039,0.105,0.0773,6.6,65.96,66.47,95.53,96.12,105.15,105.75,-9.63,#N/A
2015,Tennessee,2015Tennessee,27,0,1,51.8917,22.6374,33.3333,43.5095,51.8917,22.6374,33.3333,43.5095,18.8148,52.4444,28.7407,22.6167,41.6342,35.749,47.4107,33.1058,69.147,12.3853,49.0826,37.0651,69.7151,9.1964,34.3494,43.1181,48.2759,66.419,0.1257,0.0844,-7.7,66.48,66.71,101.1,97.6,106.77,107.31,-9.7,#N/A
2015,Tennessee Martin,2015Tennessee Martin,22,0,1.615384615,50.8286,15.3731,25.7605,28.8,50.8286,15.3731,25.7605,28.8,17.298,48.471,34.2309,16.6354,49.7657,33.5989,49.953,39.3701,70.9738,5.2142,49.4413,35.355,70.4365,9.4073,37.3969,38.6286,49.8079,53.6364,0.0754,0.0916,0.8,64.11,64.01,98.36,96.03,103.32,105.77,-9.74,#N/A
2015,Tennessee St.,2015Tennessee St.,22,#N/A,#N/A,50.4243,18.3193,32.7869,41.9713,50.4243,18.3193,32.7869,41.9713,22.2085,47.9951,29.7964,22.1662,45.6423,32.1914,39.9794,34.8485,62.069,11.1364,51.4773,32.6687,68.4292,10.483,32.1951,42.5587,48.3636,60.3604,0.0841,0.0986,-4.6,65.32,65.95,99.15,97.73,104.47,107.51,-9.78,#N/A
2015,Tennessee Tech,2015Tennessee Tech,22,0,0.666666667,53.1104,18.6817,29.2442,42.6756,53.1104,18.6817,29.2442,42.6756,19.5887,56.0411,24.3702,21.3082,49.554,29.1378,49.0549,32.1792,68.2796,9.7713,51.9751,36.773,67.3981,6.9307,30.6492,35.6522,51.3514,51.8678,0.0857,0.1111,7.6,68.15,68.14,96.56,94.86,102.08,104.68,-9.83,#N/A
2015,Texas,2015Texas,7,11,1.428571429,42.0942,14.0081,28.5934,34.8167,42.0942,14.0081,28.5934,34.8167,21.2227,51.0044,27.7729,21.5227,48.6091,29.8682,48.2645,33.8118,72.3214,20.0454,37.6702,34.6939,66.3158,8.6777,34.1317,30.7853,55.2764,50.5698,0.0592,0.0989,7.8,63.65,63.58,92.13,93.75,104.52,103.61,-9.86,#N/A
2015,Texas A&M,2015Texas A&M,27,0,1.75,46.8535,19.3608,28.1223,36.4417,46.8535,19.3608,28.1223,36.4417,19.8927,55.6996,24.4077,21.1363,45.3539,33.5099,49.5625,35.0674,65.8284,9.7097,47.1471,30.9746,68.9168,11.1376,29.223,42.849,60.2484,60.1707,0.087,0.0954,-3.9,64.36,64.49,96.67,96.63,105.28,106.87,-10.24,#N/A
2015,Texas A&M Corpus Chris,2015Texas A&M Corpus Chris,28,0,1.428571429,48.3323,20.563,33.082,46.1396,48.3323,20.563,33.082,46.1396,26.2583,51.0921,22.6496,24.7234,48.2924,26.9841,48.7319,33.5443,68.7811,7.6997,48.3157,32.2414,68.8086,7.6087,30.038,35.8246,46.6284,54.4267,0.104,0.0879,5.4,63.7,63.18,94.58,95.74,106.09,106.16,-10.42,#N/A
2015,Texas Pan American,2015Texas Pan American,#N/A,#N/A,#N/A,50.4883,19.016,36.5957,35.4167,50.4883,19.016,36.5957,35.4167,22.5749,57.485,19.9401,20.216,51.2346,28.5494,45.584,28.2443,67.5627,9.2555,50.1006,34.1328,72.2426,9.4967,27.1784,35.2865,59.5601,56.8082,0.0898,0.1093,-2.3,65.88,65.73,95.41,96.9,106.51,107.51,-10.61,#N/A
2015,Texas Southern,2015Texas Southern,30,15,1.692307692,49.3444,18.688,34.5618,33.0812,49.3444,18.688,34.5618,33.0812,23.8075,52.9707,23.2218,17.9799,57.7536,24.2666,50,32.23,66.0859,7.6653,48.4529,34.4029,65.3963,10.4265,31.1957,28.2905,45.8435,47.7324,0.0928,0.0989,8.9,66.64,66.91,102.35,99.67,108.01,110.32,-10.66,#N/A
2015,Texas St.,2015Texas St.,25,0,0.823529412,47.6006,23.0978,31.8386,36.5561,47.6006,23.0978,31.8386,36.5561,22.3881,52.1791,25.4328,21.9329,51.8519,26.2153,42.8012,31.1404,69.5733,6.6161,48.59,30.5051,73.166,9.4025,30.8734,34.933,51.9862,51.2521,0.106,0.0983,7.3,76.32,76.53,99.6,96.31,106.58,107.08,-10.77,#N/A
2015,Texas Tech,2015Texas Tech,7,0,0.684210526,49.1906,20.0813,32.5604,37.1103,49.1906,20.0813,32.5604,37.1103,24.4228,49.5639,26.0133,20.3011,48.0816,31.6173,44.4751,32.2519,64.1509,12.7432,48.1518,33.9062,67.5283,11.326,32.5466,38.3693,54.6012,52.809,0.092,0.1152,1.6,66.31,66.81,94.12,94.04,103.29,104.89,-10.86,#N/A
