,Unnamed: 0,Distance,Energy,Full Light Spectrum,Humidity (%),IR Spectrum,Luminosity (lux),Pressure (HP-900),Temperature (deg F),Time,Date,Rain_VAL2,Rain
6289,0,0,0,156,44.616086425808,70,168.096,922.725133437057,58.7797145812006,08:17:34 - 2019/05/20,2019-05-20,0,0
6290,0,0,0,286,37.3601522547436,128,310.4064,922.763358640983,61.8708337557575,09:17:34 - 2019/05/20,2019-05-20,0,0
6291,0,0,0,429,35.111201121814,194,452.2272,922.354939225975,63.9246222103376,10:17:35 - 2019/05/20,2019-05-20,0,0
6292,0,0,0,342,28.7889828631984,155,358.224,922.445445406657,65.060449212771,11:17:35 - 2019/05/20,2019-05-20,0,0
6293,0,0,0,444,29.4018099649719,201,466.5888,923.208229150571,65.2439296893324,12:17:35 - 2019/05/20,2019-05-20,0,0
6294,0,0,0,271,34.8706788798011,119,309.4272,923.351597229844,62.3234105915991,13:17:35 - 2019/05/20,2019-05-20,0,0
6295,0,0,0,243,25.6599743801165,109,262.0992,922.75203387898,68.1382882622304,14:17:35 - 2019/05/20,2019-05-20,0,0
6296,0,0,0,425,22.2580431539089,193,442.5984,922.140397325027,70.4513650151891,15:17:35 - 2019/05/20,2019-05-20,0,0
6297,0,0,0,288,23.8611210818168,129,311.8752,922.200567840431,72.0963427831624,16:17:35 - 2019/05/20,2019-05-20,0,0
6298,0,0,0,147,20.5541618225232,63,178.2144,922.224605205879,69.3667604144711,17:17:35 - 2019/05/20,2019-05-20,0,0
6299,0,0,0,2652,21.2612769573632,1259,2395.9392,922.518147671255,70.7024211192443,18:17:35 - 2019/05/20,2019-05-20,0,0
6300,0,0,0,5,23.3934424000922,2,7.0176,923.263863190568,66.2813262985455,19:17:35 - 2019/05/20,2019-05-20,0,0
6301,0,0,0,0,24.5954379919859,0,0,923.795314031626,65.5270142514802,20:17:35 - 2019/05/20,2019-05-20,0,0
6302,0,0,0,0,27.3648981846578,0,0,924.350773935596,63.5460149387032,21:17:35 - 2019/05/20,2019-05-20,0,0
6303,0,0,0,1,30.3798241865526,0,4.08,924.731636922665,61.6063943231185,22:17:35 - 2019/05/20,2019-05-20,0,0
6304,0,0,0,0,35.9107044977746,0,0,924.820109351565,58.1232887406169,23:17:36 - 2019/05/20,2019-05-20,0,0
6305,0,0,0,0,39.0548875951315,0,0,924.847239893017,56.4924283374877,00:17:36 - 2019/05/21,2019-05-21,0.02,0
6306,0,0,0,0,42.8809931192081,0,0,924.74663493559,54.4084450718441,01:17:36 - 2019/05/21,2019-05-21,0.02,0
6307,0,0,0,0,49.1095268979425,0,0,924.661261334726,54.0100566198351,02:17:36 - 2019/05/21,2019-05-21,0.02,0
6308,0,0,0,0,46.123938508607,0,0,924.784299945226,54.1970195022116,03:17:36 - 2019/05/21,2019-05-21,0.02,0
6309,0,0,0,0,45.6454809224736,0,0,924.689676923554,54.2884624840849,04:17:36 - 2019/05/21,2019-05-21,0.02,0
6310,0,0,0,2,48.9871679932101,1,1.4688,924.636774431171,54.1009170597001,05:17:36 - 2019/05/21,2019-05-21,0.02,0
6311,0,0,0,40,48.6105208972786,15,62.832,924.715075835666,55.5506137625388,06:17:36 - 2019/05/21,2019-05-21,0.02,0
6312,0,0,0,65,49.0152251945117,26,91.2288,925.27740941312,58.0609662803808,07:17:36 - 2019/05/21,2019-05-21,0.02,0
6313,0,0,0,88,45.8273584233779,36,118.1568,924.804063653904,60.5358266572806,08:17:36 - 2019/05/21,2019-05-21,0.02,0
6314,0,0,0,109,40.9922698345308,45,143.616,924.339246904361,63.5646540456877,09:17:36 - 2019/05/21,2019-05-21,0.02,0
